post_id;likes;comments
115538410938231838;"[""nzufelt"", ""AZTerry1960"", ""swoolley"", ""nlats20"", ""GlennHurd"", ""Kg2378"", ""luviluv"", ""JoanneLuvsGod"", ""VenimusAdTe"", ""dhwright"", ""CJAbshire"", ""JustBrianS"", ""sherronspiring"", ""SharonInGa"", ""evefreebythesea"", ""Cat4FreeSpeech"", ""Millieandpenny"", ""rongarrison"", ""XTexas38"", ""youngcurto""]";"[[""robertclarke"", ""@realDonaldTrump President Donald J. Trump is a leader the world needed and with the protection of God it came to be. A true leader who wants and makes peace around the world, while removing crime fro""], [""bananabeantops"", ""hey dude white americans lead the world in every death statistic btw, also in pedophilia , rape, etc. not illegal immigrants, not minorities. take your racist agenda somewhere else bub. Whether you li""], [""eddies06"", ""I\u2019m more pissed about him saying Americans don\u2019t have talent and that grocery prices have come down.""], [""omins"", ""So release the files if you\u2019re innocent""], [""IowaKate"", ""they have released a lot thousands of pages and also don\u2019t you think the Democrats if they had someone already exposed it move on""], [""mojohnsonplease"", ""The pages that have been released are basically all redacted""], [""RudolphRizzler"", ""Well there have been unconfirmed leaks that show him in it\u2026. Like a lot of""], [""bananabeantops"", ""Where are they, I wanna see them""], [""memyselfandi89"", ""They released 12 files with thousands of pages some of which show that Donald Trump has been to the island and emails like this, but there\u2019s still thousands of files left and the FBI has been hired to""], [""basedpnut"", ""Too many democrats will be sent to prison""], [""RudolphRizzler"", ""That\u2019s why republicans keep blocking their release? Because there\u2019s too many democrats in them?""], [""memyselfandi89"", ""If that\u2019s the case, why won\u2019t Trump release them and have them arrested?""], [""donaldtrumpinsidertrading"", ""he\u2019s got his bots running cover support in the comments""], [""KathyWilliamsJones"", ""If the files were incriminating against him, why didn\u2019t the Demon-craps release them before he was re-elected?""], [""bananabeantops"", ""you don\u2019t know how government works""], [""memyselfandi89"", ""Because they\u2019re in the files too I don\u2019t understand how people don\u2019t realize that it\u2019s not a one-sided thing. This is a deep state thing and an ultra wealthy thing and they don\u2019t care about party line""], [""Pitbull"", ""This administration has released thousands of Epstein documents""], [""mojohnsonplease"", ""Thousands of redacted documents. It&apos;s useless.""], [""Pitbull"", ""\ud83e\udd71""], [""bananabeantops"", ""where are they, can you find them for me""], [""Pitbull"", ""I don\u2019t spoon feed. But I\u2019ll point, search how Epstein got money? What companies do tent own? What does Victoria secret have to do with Epstein? What does a prince from UK have to do with all this? Wh""], [""Pitbull"", ""https://youtu.be/laKxiuCzdh8?si=he7-8Luh5BC2riwU""], [""RudolphRizzler"", ""Correct me if I\u2019m wrong but they didn\u2019t release anything that wasn\u2019t already public""], [""memyselfandi89"", ""Correction, they released thousands of pages of 12 files out of over 2000""], [""Majortech"", ""They have been asshole!""], [""memyselfandi89"", ""Thousands of pages from 12 files have been released but there\u2019s over 2000 files so no not all of them have been that\u2019s why there\u2019s a vote. We\u2019re waiting for the house to come back to vote again.""], [""KellyAnne66"", ""Yep! He is a joke.""], [""Majortech"", ""You wouldn\u2019t believe it if you saw the Epstein Files right here and right now! You live in a cave?!?!""], [""alilbitclueless1"", ""Haha.. I hear ya!! And, as aggravating as it is, we have to understand that these people were not created to believe truth, ever .. they could be sitting in the same room with something going on and s""], [""WinickMG"", ""He did release them.""], [""bananabeantops"", ""where are they, I wanna see them""], [""WinickMG"", ""He told the DOJ to release the files according to the court&apos;s approval. It has been happening.""], [""RudolphRizzler"", ""lol so the narrative went from \u201cWe have the files and we\u2019re going to release them\u201dto\u201cThe files don\u2019t exist!\u201dto\u201cThe files have already been released\u201dYou really buying this shit?""], [""WinickMG"", ""I&apos;m not the confused one.""], [""RudolphRizzler"", ""You sure? Because I didn\u2019t say anything about you being confused. I asked if you really believed what they were telling you to even tho it\u2019s so inconsistent and stupid""], [""memyselfandi89"", ""Have at least a couple thousand pages out of 12 of the files when they\u2019re at thousands of files the truth is both sides are on the list and they\u2019re protecting each other. If it was just Republicans de""], [""livenlrge57"", ""Democrats hold this &quot;information&quot;. Say that to them. But they will only give what they think they can hurt Trump with.Besides, all info is nothing new to these evil clowns.If they truly had ""], [""RudolphRizzler"", ""Republicans voted 3 times to block the release of the Epstein files (every democrat voted for release)""], [""notyourpimpcess"", """"], [""Majortech"", ""YOU TOO TROLL! \ud83d\ude08 do your own research""], [""ZBrown"", ""Here is the #realtruth and #Trump is complicit. #Trump is a bait and switch. It\u2019s that or #Israel is using the #epstein #HONEYPOTS #MIGA Trump has become a #Disgrace to #America! Retruth if you agree!""], [""whateverfloatsyourboat7"", ""Trump rapes children""], [""JustBrianS"", ""It falls on DEAF EARS""], [""coconut2024"", ""Nigga we caught u""], [""debibell66"", ""Yeah you wish""], [""CHIchiDELLA1957"", """"], [""robertclarke"", ""@realDonaldTrump President Donald J. Trump is a leader the world needed and with the protection of God it came to be. A true leader who wants and makes peace around the world, while removing crime fro""], [""wheresthetvremot"", ""No, hes on the files, hes either on the files or protecting those on the files""], [""Misterrite"", ""\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02""], [""Ncb29"", ""You on in all the pictures""]]"
115538279653817159;"[""OldArmyNurse2"", ""stevb"", ""fightback1776"", ""dinorightmarie"", ""Tokki1961"", ""kingcharles85348"", ""Ann17"", ""GeorgeKline"", ""dlandeis"", ""Choirmembr"", ""kyhoney01"", ""scswanson"", ""andreszamudio"", ""tamarabaldwinblystone"", ""JoanieMama"", ""2Rattle"", ""danielohlrogge"", ""AltaGrac112"", ""abt1948264068362"", ""Theytrue_123""]";"[[""Bixxx"", ""Fucking creep""], [""Terri_D"", ""STFU you little TDS Turd!""], [""Bixxx"", """"], [""CalKatAZ"", ""The victims of Ep said Trump was NOT on the island. Try as you fools might, your lies don&apos;t fly.""], [""Trumpsgagreflex"", ""youll believe anything the orange man says. I think you&apos;re the turd""], [""steveninfo"", ""You\u2019re the only creep here you fucking piece of shit you loser scumbag \ufffc""], [""Bixxx"", """"], [""steveninfo"", ""\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 brainwashed piece of shit \ufffc""], [""Bixxx"", """"], [""tetanus"", ""Butthurt much because the guy you dick ride is being exposed for being a pedophile? Do you need a tissue?""], [""moeaicrissy74"", ""STFU.""], [""Bixxx"", """"], [""moeaicrissy74"", ""That can mean so many different things, dip shit. For all you know, it means that he never did anything. You dumb asses just make shit up in your own head. Fucking stupid. \ufffc""], [""Bixxx"", ""Riiiiiiiight. Whatever helps you sleep at night enabler.""], [""moeaicrissy74"", ""Can leftist men even really call themselves men?""], [""tetanus"", ""Orange man dick rider""], [""steveninfo"", """"], [""cgoulaorrd"", ""The Nazis were fascist. Fascism is a far right ideology, communism is a far left idiology. Both are authoritarian but they&apos;re separate. Socialist are closer to communism than fascists(Nazis)""], [""DJayL"", ""Yet another CIA SHILL CREEP""], [""DarlinRita"", ""Sounds like you are the creep.""], [""OGS81571"", ""Breaking; \u201cI have reviewed the Epstein files. There is absolutely nothing in the files that incriminates Donald Trump.\u201d-Barack Obama, 44th President of the United States""], [""LoveYaUSA"", ""There are victims sir.""], [""climber12"", ""The only victim he sees is himself""], [""Lifted_Truck"", ""The millions of starving families that rely on Snap to feed them?""], [""LINDA_WI"", ""And?  There are plenty of other things to take care of to take our country back. Yes there were victims but better to find the CURRENT victims.  Jeffrey Epstein things will come out in due time""], [""omins"", ""So release the files""], [""ryanbahr"", ""Look they got a thousand fbi agents working around the clock to redact Trump\u2019s name\u2026 give them more time before they release the files.""], [""DJayL"", ""Another CIA SHILL""], [""syntacs"", ""Anyone who pays hush money to porn stars is above reproach!""], [""Texas4Trump2"", ""HILLARY CLINTON IS ON THE LIST""], [""machomachoman69"", ""Then why is Trump so afraid of releasing them?""], [""FakeRepublican69"", ""You know you want Hillary with a ball gag &amp; bound in leather straps \u2026 \ud83e\udd23""], [""hereforresearchonly"", ""Cool, show me.""], [""WeedleOriginal"", ""Release the files if you\u2019re innocent.""], [""sbozich"", ""Do you really think the deep state just left the epstein files on the resolute desk, wrapped in a bow, for Trump because he won, fair and square?Are you really that stupid?""], [""WeedleOriginal"", ""Then what did the FBI go through and redact""], [""Dylan"", ""If he wasn\u2019t then Biden would\u2019ve released the files a long time ago""], [""WeedleOriginal"", ""Maybe a lot of dems aren\u2019t innocent either""], [""Dylan"", ""If both sides are not innocent then we\u2019ll never see it in our lifetime""], [""WeedleOriginal"", ""Exactly why we haven\u2019t seen em""], [""Shullbitsue"", ""Don&apos;t you think the Democrats would have released them when they were in power if Trump was on the Epstein Island? C&apos;mon now. Use common sense. The Democrats accused Trump of everything they""], [""WeedleOriginal"", ""Not if dems are on it too""], [""Shullbitsue"", ""Dems and Rino&apos;s are pedos. If you had researched, you would know that Trump banned Epstein from Mar A Lago decades ago. Trump was also the only one who stepped forward to help get Epstein charged""], [""tetanus"", ""It cuz both sides are full of pedophiles""], [""Shullbitsue"", ""I agree there are Rino pedos too. However, Trump banned Epstein from Mar A Lago. Trump also was the only one that came forward to help get Epstein charged in his first trial.""], [""madampeach"", ""Let\u2019s use critical thinking here. If you and someone else committed a massive crime, something that would ruin you socially, financially, and create prison time, would you throw yourself under the bus""], [""Shullbitsue"", ""I know they wouldn&apos;t. However, everything they said Trump was doing, was actually the crimes they have been committing. We already know the Democrats have been to Epstein Island. Trump banned Eps""], [""cindymccoy"", ""The files are in the judges hands. And they\u2019re the ones that won\u2019t release them. And the \ufffc victims already said Trump was not involved. get over it.""], [""WeedleOriginal"", ""He can redact their top secret nature\u2026""], [""LINDA_WI"", ""What a stupid comment.  There are more important things to do than release the Epstein files.  Dems could have released them but didn\u2019t.  It is a dem deflection to doing what needs to be done to find ""]]"
115538047317239976;"[""cow81_yeehaw"", ""MaxPaine"", ""dovidM"", ""2FARJR"", ""judann"", ""Jst63"", ""LRB87"", ""JMUGA"", ""partukov"", ""maryhelen104"", ""Maspain12"", ""d_q0807"", ""TiaMLord"", ""LvlyWords"", ""kanejwells"", ""Theytrue_123"", ""mmadeira"", ""Phlockergirl"", ""tblountmsrealtor"", ""AuntieAnxiety""]";"[[""Trumpsuger69"", ""\ud83e\udd21""], [""DiFlanagan"", ""https://www.nbcnews.com/politics/congress/bipartisan-duo-expects-signatures-wednesday-force-vote-release-epstein-rcna231405""], [""robertclarke"", ""@realDonaldTrump President Donald J. Trump is a leader the world needed and with the protection of God it came to be. A true leader who wants and makes peace around the world, while removing crime fro""], [""Marilyn1"", ""Agreed""], [""perdy43"", ""Exactly why we should break the filibuster bc if the democrats get a chance they won\u2019t think twice. We don\u2019t have a Democratic Party anymore we have a radical left wing socialist party \ud83e\udd2c""], [""Truth888888"", ""https://apnews.com/article/epstein-emails-trump-house-democrats-db7df1042a73e610fb5deddf2f90bd3a""], [""kenneDy2"", ""I love you President Trump!   You are doing a GREAT JOB! \ud83c\uddfa\ud83c\uddf2\ud83c\uddfa\ud83c\uddf2\ud83c\uddfa\ud83c\uddf2""], [""robertclarke"", ""Amen \ud83d\ude4f""], [""Texas4Trump2"", ""BEST PRESIDENT EVER""], [""Wiseguy2022"", ""You misspelled \u2018worst\u2019. https://youtu.be/KYTVnkUeiko?si=9aBsZocy7zRGeRxl""], [""Truth888888"", ""https://apnews.com/article/epstein-emails-trump-house-democrats-db7df1042a73e610fb5deddf2f90bd3a""], [""freedomBfree"", ""All Democrat drama bullshit.""], [""Truth888888"", ""https://apnews.com/article/epstein-emails-trump-house-democrats-db7df1042a73e610fb5deddf2f90bd3a""], [""Truth888888"", ""I\u2019m sorry you support a pedophile\u2026. Country over party.""], [""freedomBfree"", ""Prove it man, or stfu.. common sense over blind stupidity.""], [""Truth888888"", ""You couldn\u2019t nail a 2 dollar h00ker, moron\u2026. You voted for a pedo\u2026..""], [""Truth888888"", ""https://www.cnbc.com/amp/2025/11/12/trump-jeffrey-epstein-ghislaine-maxwell-emails-house-democrats.html""], [""Truth888888"", ""https://www.politico.com/news/2025/11/12/jeffrey-epstein-donald-trump-emails-00647447""], [""Truth888888"", ""https://www.npr.org/2025/11/12/nx-s1-5605582/epstein-files-release-trump-email-grijalva-massie""], [""Truth888888"", ""https://amp.miamiherald.com/news/politics-government/article312885568.html""], [""Truth888888"", ""See how fckn #gullible you are?""], [""freedomBfree"", ""Go to bluesky pedro. Nobody cares about your TDS ass here.""], [""Truth888888"", ""https://amp.miamiherald.com/news/politics-government/article312885568.html sure retard\u2026 \ud83d\ude02""], [""patriotAsAmothaF"", """"], [""Gazelle84"", ""Pedophile supporter. Shame on all of you predetors\ud83e\udd2e\ud83e\udd2e\ud83e\udd2e\ud83e\udd2e\ud83e\udd2e""], [""freedomBfree"", ""Shame on YOU for accusing someone with absolutely zero evidence.""], [""Wiseguy2022"", ""Evidence? See below\u2026https://youtu.be/WB2jg3R5-tY?si=hBrGTHocn7uXtoZp""], [""robertclarke"", ""@realDonaldTrump President Donald J. Trump is a leader the world needed and with the protection of God it came to be. A true leader who wants and makes peace around the world, while removing crime fro""], [""AngloSaxonMystica"", """"], [""tkelbaugh"", ""lol is this your gotcha moment? Are you feeling good about yourself?""], [""donmalloy"", """"], [""Trumpisdumb20252025"", ""They&apos;ve been released though""], [""donmalloy"", """"], [""Kitzies3023"", ""Let\u2019s release those evil Epstein files! Our potus is loosing his voter  base!""], [""BobLeeSwagger1"", ""I really think You\u2019re on to something Ted!\ud83d\ude44\ud83d\ude44\ud83e\udd23\ud83e\udef5\ud83e\udd23\ud83e\udef5\ud83e\udd23\ud83e\udef5\ud83e\udd23\ud83d\udd95\ud83c\udffe\ud83d\udd95\ud83c\udffe\ud83d\udd95\ud83c\udffe\ud83d\udd95\ud83c\udffe\ud83e\udef5\ud83e\udef5\ud83e\udef5\ud83d\udc11\ud83d\udc11\ud83d\udc11""], [""glock_guy"", ""ALEX JONES 2028""], [""Darenowen"", """"], [""NoTreadOnDick"", ""Including the pedophiles!!""], [""patriotAsAmothaF"", """"], [""freedomBfree"", ""Their TDS is real\u2026""], [""FormerAlt"", ""Did you win Texas 63 times?  You didn\u2019t mention it.""], [""Wvaras"", ""Release the files!""], [""pennyplayer"", ""TACO\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83e\udd23\ud83e\udd23\ud83e\udd23\ud83e\udd23\ud83e\udd23 HASSETT ON TRADE:  EXPECT TO SEE BIG REDUCTION IN PRICE OF IMPORTED GOODS FROM CHINA AND OTHER COUNTRI""], [""jsniado"", ""IT&apos;S TIME. RELEASE THE FILES.""], [""tkelbaugh"", ""Is this your gotcha moment? Are you feeling good about yourself?""], [""perdy43"", ""Why is so many people worried about a dead man? How come nobody says anything about p ditty? Who btw is getting away with everything . That pos should be in prison for the rest of his miserable life""], [""patriotAsAmothaF"", ""Why arent you worry that usa has a pedophile as a president? At least diddy is still in jail""], [""perdy43"", ""You have the opportunity to move. GTFO \ud83c\uddfa\ud83c\uddf8""], [""patriotAsAmothaF"", ""Still defending the pedophile huh.. you\u2019re probably one too""], [""TSQ"", """"]]"
115538010339531154;"[""saucy_7tina"", ""Sportsgambill"", ""rww1107"", ""jplasha"", ""Rapunzel12"", ""TrinBren1"", ""ClassyRev"", ""WestMassGOPAC"", ""HeidiR"", ""GlennHurd"", ""TimOwens"", ""RahMsu"", ""BEASTIEMAN420"", ""clowen"", ""Mysterylook"", ""AlphaMikeWhisky"", ""Truthskr1776"", ""TheTribalElder"", ""AUj9"", ""mmadeira""]";"[[""Duphorn"", """"], [""eyeknowwhatistrue"", ""https://x.com/rjmcmurphy91/status/1988491672695828660?s=46""], [""BEASTIEMAN420"", ""@C_Spot_Go #LFG""], [""korharry"", ""Dear President Trump,You fought the rigged system in America. Now, your ally, the Republic of Korea, needs you to fight for us. Our democracy was stolen in the June 2025 presidential election, and the""], [""Duphorn"", """"], [""soulcage"", ""Flying dogshit.""], [""chase_fico"", ""Good luck! \ud83c\uddfa\ud83c\uddf8""], [""magdoodle"", """"], [""edward_petez"", ""Legalize cannabis and help our veterans!   Finish what sleepy Bidens couldn\u2019t !""], [""saucy_7tina"", """"], [""Duphorn"", """"], [""AKJonesy"", ""Trust and integrity? Promises are being broken left and right. We don&apos;t bend the knee to anyone on this earth...only to Jesus Christ.""], [""Duphorn"", ""You&apos;re obviously not keeping up with the actions of Trump and his Cabinet.""], [""AKJonesy"", ""Oh I am keeping up. I&apos;m waiting for the economy to improve. All the economic data and facts are out there. You just don&apos;t want to challenge him...that is MAGA CULT. Bombing Iran, base in Gaz""], [""Duphorn"", ""https://www.c-span.org/event/public-affairs-event/national-economic-council-dir-kevin-hassett-interviewed-at-economic-club-of-washington/438058""], [""AKJonesy"", ""What part of bread and butter issues are you having a problem with? Americans...especially the young don&apos;t feel hope when job market for them is not prioritized over AI, immigrants, ccp graduates""], [""Duphorn"", ""You clearly didn&apos;t even listen to the full video.""], [""AKJonesy"", ""I don&apos;t need to listen to one minute. My own eyes see what prices are at the grocery store. TAXES are our biggest bill. I&apos;m not falling for the , don&apos;t believe your lying eyes. If Trump""], [""Duphorn"", ""Kevin explains this in the video, so there is that...""], [""AKJonesy"", ""You do you and believe what you want. I&apos;m getting off the hamster wheel and will focus on 2028. Unless something happens quick, we are going to lose the midterms. But, we have 3 years for 2028 to""], [""Duphorn"", ""And there it is.""], [""AKJonesy"", ""For a minute, I thought you were possibly just a person passionate about your position, but now that you threw out the TDS because you cannot refute facts over hopes and dreams, I will wish you luck. ""], [""Duphorn"", ""You never provided any facts.""], [""AKJonesy"", ""I listened to the 1st 35 minutes. There is alot of hope, but results are not there...yet. Now that Trump is done working on the MIGA agenda, I hope he left enough time for the MAGA agenda, otherwise m""], [""top_activist"", """"], [""Darenowen"", """"], [""FormerAlt"", ""You\u2019re hilarious""], [""free_real_estate"", ""This is a bot that re-untruths Dumpy&apos;s posts and posts Dirty Donnie memes on his posts. Check the profile.""], [""Darenowen"", ""Bot? Really? Lol well I don\u2019t blame you.""], [""free_real_estate"", ""Don&apos;t be a bot dude! I was pretty sure about your profile, it&apos;s indistinguishable from bot behavior at a glance.Will you still support Trump after you find out that he&apos;s all over the Ep""], [""Darenowen"", ""Just because you don\u2019t like the way I use my account doesn\u2019t necessarily mean you should say that. I can post what I want and what\u2019s comfortable for me. I don\u2019t need your validation on how to truth an""], [""PeeForTrump"", ""Trump whined and cried like a little baby about illegal immigration when Biden was President.  Pardon?  You built a beautiful wall that stopped immigration, Mexico paid for it, no one saw the billions""], [""Noam_Hendelman1986"", ""MASA!!!! The S is for Safe and strong! Good luck!""], [""SuperMAGAPatriot"", ""I can\u2019t wait to hear about the DUI, or sexual misconduct allegations \ud83d\ude02 trump sure does pick winners \ud83d\ude02""], [""m37a93t4"", ""A better solution to housing affordability is to tap trillions in qualified retirement plans to allow people to pay down their mortgages and immediately reduce their housing costs. This could be done ""], [""ErichDerbsch"", """"], [""Hoshotta"", ""PEDO""], [""The_Knight_of_sunset"", """"], [""DaKine17"", ""Your projection is showing\u2026The Biden administration was trafficking illegal alien children.https://rumble.com/embed/v2gwnhw/?pub=1w5hhu \u201cI would like you to not facilitate the largest child traffickin""], [""glock_guy"", ""JAIL GAVIN NEWSCUM""], [""glock_guy"", ""OH MY GOD""], [""msz205"", ""Let\u2019s jail pedo first""], [""glock_guy"", ""I AGREE YOU SHOULD BE BEHIND BARS!!!""], [""glock_guy"", ""HELLO""], [""ErenTheMedia"", ""FUCK TEAM HITLER !!!!""], [""GunnersGigi432"", ""\ud83d\ude08\ud83e\udd21""], [""FormerAlt"", ""No, they\u2019re fighting.""], [""DaKine17"", ""Obama was smuggling cocaine and giving weapons and cash to terrorists during a congressionally declared war on terrorism. Cost to the U.S. taxpayers?$686 BILLION. \u201cThe Obama Administration killed hund""], [""AmericaFirst95"", ""So misguided. Look at Trumps recent interview. He has sold his soul for the elites and doesn&apos;t want to put America First. Unless he changes direction Trump will be remembered as a traitor to his ""], [""ErenTheMedia"", ""False.""]]"
115538002658085818;"[""ningazx7r99"", ""AlexisAragon"", ""Wgratkowski"", ""jmad008"", ""mattflann"", ""BreydenG28"", ""Jacobsr"", ""katherineiris"", ""JKtruthlover"", ""angie59"", ""TimOwens"", ""AlCastelluccio"", ""BEASTIEMAN420"", ""GlennHurd"", ""jessethephenom"", ""laurilous"", ""RealVeeralLad"", ""MichiganGrown"", ""HankJoss"", ""juanbierd""]";"[[""m37a93t4"", ""A better solution to housing affordability is to tap trillions in qualified retirement plans to allow people to pay down their mortgages and immediately reduce their housing costs. This could be done ""], [""spootydiane"", ""\ud83d\ude02\ud83d\udc4d\ud83c\udffc""], [""Sparky2091"", ""Take your TDS somewhere else""], [""BEASTIEMAN420"", ""@C_Spot_Go #LFG""], [""Hoax69"", """"], [""thebunkef"", ""\ud83d\udd95\ud83c\udffd\u2744\ufe0f\u2744\ufe0f""], [""donaldtrumps"", ""Stop supporting Israel""], [""JohnMakesPlays"", ""Never. Those are Gods people and the Holy Land. Don\u2019t ever say that again , don\u2019t be a Devil supporter.""], [""donaldtrumps"", ""You\u2019re clearly uneducated""], [""DivineChildofGod"", ""The Holy land of Israel will always be protected.""], [""donaldtrumps"", ""Go live there you \ud83e\uddc3 lover""], [""DanaScully5"", ""They\u2019re a very important geo-political ally in an unfriendly part of the world. It\u2019s very unlikely we\u2019ll ever stop supporting them. Get mad if you want. That\u2019s the reality of the situation. If Preside""], [""Texas4Trump2"", ""WE LOVE YOU TRUMP \ud83d\ude0d\u2764\ufe0f""], [""Noam_Hendelman1986"", ""Good luck Aaron!""], [""EricMSUfanUSA"", ""Make the Court GreatMAGA""], [""jr2004237"", ""No one fucking cares!!!! Fix the economy and fix crypto!!!""], [""JohnMakesPlays"", ""It\u2019s already fixed.""], [""jr2004237"", ""Ya \u201cfixed\u201d as in rigged.""], [""JohnMakesPlays"", ""Have you ever stopped to think that maybe you need to lock in. Perhaps go to school or actually put the work in to be successful.""], [""jr2004237"", ""I am successful little boy. And now this orange bastard needs to keep his promise and pump crypto.""], [""JohnMakesPlays"", ""Hopefully you make good decisions.  The government can\u2019t always hold your hand.""], [""Camelli"", ""\ud83d\udd25\ud83d\udd25""], [""Duphorn"", """"], [""GhostSharky"", """"], [""Camelli"", ""\u2764\ufe0f\u2764\ufe0f""], [""MylissaandSergeantPepper"", ""#MEMEHALLOFFAME #PRESIDENTDIVISION 11/12/2025""], [""AmericafirstMAGA"", """"], [""HiFi_Magnetics"", ""I dont know about this guy.....?""], [""wabccoa"", ""Capt&apos;n Phillips and the Marines didn&apos;t Waste him? Thought he was gone!""], [""HiFi_Magnetics"", ""@realDonaldTrump @pambondi @KristiNoem @JDVance1 @TulsiGabbard @StephenM @TomHoman @SteveBannonsWarRoom @DeanCain""], [""DonaldT45"", ""Epsteins little lapdog.""], [""Darenowen"", """"], [""GhostSharky"", """"], [""spootydiane"", ""How bout them files bro?! \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02""], [""top_activist"", """"], [""jp0513"", ""\u201cThe dog that hasn\u2019t barked\u201d.   Bahahahahahahaah.  #youreontheLIST #youreinthefiles #orangeturd #pedopresident #maga""], [""ErichDerbsch"", """"], [""MichaelSanAngelo"", ""Thank you for everything that you&apos;ve done Mr. President! \ud83c\uddfa\ud83c\uddf8""], [""Camelli"", ""Good president \u2764\ufe0f\u2764\ufe0f""], [""GhostSharky"", ""We\u2019re busy reading right now. #TrumpIsAPedo #ReleaseTheEpsteinFiles""], [""vortexguy"", ""The gaslighting has been massively insulting""], [""pennyplayer"", """"], [""Roach1776"", ""I can post these ALL DAY LONG.MAGA will NOT stand by much longer without seeing significant arrests. WHERE ARE THE ARRESTS!?!?!?!?!We will NOT save this nation on deportations and tariffs alone. Europ""], [""volkiri"", ""EPSTEIN!!!!""], [""ErichDerbsch"", ""\ud83d\udea8\ud83d\udea8\ud83d\udea8""], [""JimiFritz"", ""That\u2019s agreed!""], [""Marisa4Trump"", ""I hope so""], [""JohnMakesPlays"", ""TRUMP 2028""], [""JohnMakesPlays"", ""Dems trying everything to smear Trump \ud83d\ude02""], [""LosersBelieveTrump"", ""Oh, HELL NO!""]]"
